id;Nodo;Contratista;Subcontratista;Fecha;percDsFecPre;percDsFecPost;percUsFecPre(%);percUsFecPost(%);percSnrDs(dB);percSnrUs(dB);percPh;percThroughput(%);QD;QU;QR;
62e8e1f7e502162143034100;HU16A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000020467;0.00000009674;0.1;0;40.3;37.3;9.7321428571429;100;1;1;1;
62e8e1f7e502162143034101;EE90A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000877827;0.00000018085;27.7;0;41.5;36.9;9.6017699115044;100;1;1;1;
62e8e1f7e502162143034102;ES23C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000131398;0.00000061664;6.7;0;40.9;35.4;9.7826086956522;100;1;1;1;
62e8e1f7e502162143034103;BR24B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000171199;0.00000037577;6.1;0.1;42;35.8;9.7236180904523;40;1;0.6;0.76;
62e8e1f7e502162143034104;BR34B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000075652;0.0000002626;22.8;0.1;42.6;35.3;9.7272727272727;100;1;1;1;
62e8e1f7e502162143034105;FV06B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00001104726;0.00002012379;11.6;0.1;40.5;33.3;9.683257918552;98.4655;0.5;1;0.8;
62e8e1f7e502162143034106;FV26C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000089828;0.00000050861;12.3;0;41.7;33;9.828897338403;57.793010471204;1;0.6;0.76;
62e8e1f7e502162143034107;EZ29D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000472784;0.00000521303;15;0.1;40;31.2;9.6503496503496;100;0.6;1;0.84;
62e8e1f7e502162143034108;EZ38D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00001466976;0.00001674354;0.3;0;39.5;33.6;9.5203488372093;90.445;0.5;1;0.8;
62e8e1f8e502162143034109;EZ99D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000069146;0.00000125101;1;0;41.1;29.1;9.9315068493151;74.166666666667;0.6;0.6;0.6;
62e8e1f8e50216214303410a;FR42;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00001143198;0.00000404332;1.4;0;39.1;32.7;9.4;100;0.5;1;0.8;
62e8e1f8e50216214303410b;FV31C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000052674;0.000000084;22.2;2.3;41.3;31.2;9.8397435897436;91.680785340314;1;0.8;0.88;
62e8e1f8e50216214303410c;FV32B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000035668;0.00000011552;2.5;0;40.6;29.4;9.3028846153846;75.069293193717;1;0.6;0.76;
62e8e1f8e50216214303410d;FV37C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000106979;0.00000075202;7.8;0.8;41.6;32.9;9.7272727272727;59.970497382199;1;0.6;0.76;
62e8e1f8e50216214303410e;FV38D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000051812;0.00000021249;33;0.4;41.5;29.8;9.8067632850242;56.544502617801;1;0.5;0.7;
62e8e1f8e50216214303410f;GR07D;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000117587;0.00000198685;10.9;1;38.9;27.9;9.6590909090909;71.428571428571;0.6;0.6;0.6;
62e8e1f8e502162143034110;HU06B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000524176;0.00000203011;14.4;1.1;40.9;31.6;9.698275862069;85.714285714286;0.6;0.6;0.6;
62e8e1f8e502162143034111;HU07C;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000011564;0.00000006337;9.3;0;41.4;35.9;9.2647058823529;100;1;1;1;
62e8e1f8e502162143034112;HU14A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000053344;0.00000003229;1.2;0.1;41;31.8;9.3807339449541;100;1;1;1;
62e8e1f8e502162143034113;IZ02A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00012593450069641;0.00002404716;12.8;1.9;40.4;30.6;9.5652173913043;100;0.5;0.8;0.68;
62e8e1f8e502162143034114;BR35B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000197967;0.00000058497;20.2;1.8;41.2;32.6;9.4312796208531;85.714285714286;1;0.4;0.64;
62e8e1f8e502162143034115;BR48C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000021682;0.00000004988;22.6;0.2;41.6;32.5;9.6039603960396;100;1;1;1;
62e8e1f8e502162143034116;CP05C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000052185;0.00000048901;35.1;0;38.6;34.9;9.7794117647059;100;1;0.9;0.94;
62e8e1f8e502162143034117;CP09C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000015687;0.00000014517;0.3;0;41.4;36.7;10;100;1;1;1;
62e8e1f8e502162143034118;CS03A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00001438508;0.0000018942;0.6;0;38.2;31.4;9.6153846153846;91.050523560209;0.5;1;0.8;
62e8e1f9e502162143034119;FV19A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00004718935;0.00000035567;19.8;0.5;38.8;34.6;9.5663265306122;98.428833333333;0.9;1;0.96;
62e8e1f9e50216214303411a;FV34A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000093487;0.00000086468;1.4;0;41.6;33.2;9.8636363636364;61.973743455497;1;0.6;0.76;
62e8e1f9e50216214303411b;GR08C;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00007953035;0.00000294981;33.8;0.2;38.7;35.3;9.6959459459459;100;0.5;0.9;0.74;
62e8e1f9e50216214303411c;ES05D;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000063971;0.00000020281;11.2;0;42.1;33.2;9.7899159663866;100;1;1;1;
62e8e1f9e50216214303411d;ES12A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000846066;0.00000438047;11.4;0;41.4;30.9;8.3673469387755;98.317931937173;0.6;1;0.84;
62e8e1f9e50216214303411e;ES26B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000327622;0.00000058303;6.7;0;41.9;33.4;9.6875;92.463376963351;1;1;1;
62e8e1f9e50216214303411f;BR22B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.0029278835326548;0.0013349268687371;14.9;8.3;39.3;30.9;9.7794117647059;74.880666666667;0.5;0.4;0.44;
62e8e1f9e502162143034120;BR46D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000357321;0.00000122155;15.1;0;40.5;31;9.5871559633028;91.1215;0.6;1;0.84;
62e8e1f9e502162143034121;CP02A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000106767;0.00000167311;0.2;0;42;27.1;9.5614035087719;82.521230366492;0.6;0.6;0.6;
62e8e1f9e502162143034122;CP02B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000250658;0.00000069363;5.1;0;42.4;35.5;9.7159090909091;100;1;1;1;
62e8e1f9e502162143034123;CP09A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000785952;0.00000067695;1.6;0;41.7;35.6;9.9009900990099;93.32722513089;1;1;1;
62e8e1f9e502162143034124;ES25C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000058051;0.00000023551;1.5;0;41.4;35.5;9.7969543147208;100;1;1;1;
62e8e1f9e502162143034125;EZ20A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000168802;0.00000043368;38.3;0.5;39.5;34.3;9.7422680412371;90.521166666667;1;0.9;0.94;
62e8e1f9e502162143034126;FV15C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.0000251659;0.00000284451;14.7;0.1;40;36;9.5087719298246;100;0.5;1;0.8;
62e8e1f9e502162143034127;FV27D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000050186;0.00000042552;9.3;0;42.3;34.1;9.7727272727273;57.840654450262;1;0.6;0.76;
62e8e1f9e502162143034128;GR02B;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00001320144;0.00002421945;15.8;1.4;42.3;29;9.5138888888889;71.428571428571;0.5;0.6;0.56;
62e8e1f9e502162143034129;GR08A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000930024;0.00000275393;23.9;0.2;39.9;28.9;8.8461538461538;90.47619047619;0.6;1;0.84;
62e8e1f9e50216214303412a;HU18B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000020402;0.00000007444;4.4;0.1;42.1;36.1;9.4545454545455;100;1;1;1;
62e8e1f9e50216214303412b;HU20D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000181827;0.00000367901;2.8;1.1;40.5;38.1;9.8550724637681;100;0.6;1;0.84;
62e8e1f9e50216214303412c;CP01B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000949087;0.00000143145;7.6;0.7;40;30.9;9.3793103448276;70;0.6;0.6;0.6;
62e8e1f9e50216214303412d;CP11B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000021796;0.00000026791;0;0;41.8;34.6;9.8809523809524;92.96390052356;1;1;1;
62e8e1f9e50216214303412e;CS01D;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000096231;0.00000008994;21.4;0.1;38.5;23.2;9.6644295302013;49.214659685864;1;0.6;0.76;
62e8e1fae50216214303412f;FV20C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000115778;0.00000050228;31.8;0.7;41.1;31.9;9.6844660194175;56.544502617801;1;0.5;0.7;
62e8e1fae502162143034130;HU27D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000030962;0.0000000993;20.9;6.3;42.2;30.8;9.7933884297521;71.428571428571;1;0.4;0.64;
62e8e1fae502162143034131;ES03A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000022267;0.00000014538;3.1;0;42;34.2;9.7191011235955;96.066335078534;1;1;1;
62e8e1fae502162143034132;ES14A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00007756342;0.00000052118;0;0;39.1;37.3;9.8275862068966;100;0.9;1;0.96;
62e8e1fae502162143034133;BR28A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000202285;0.00000222061;0.7;0;41;34.2;9.6153846153846;100;0.6;1;0.84;
62e8e1fae502162143034134;BR45A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.000001917;0.00000099623;6.2;0.2;41.9;32.5;9.4845360824742;79.2475;0.6;0.6;0.6;
62e8e1fae502162143034135;FV10A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000067488;0.00000023341;0.1;0;41.2;39.3;9.7709923664122;100;1;1;1;
62e8e1fae502162143034136;FV12D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00006211709;0.00000018926;59.6;2.5;39.8;29.8;9.5901639344262;74.458333333333;0.9;0.3;0.54;
62e8e1fae502162143034137;FV17B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000207058;0.00000081316;43.8;0.7;41.6;33.7;9.5757575757576;100;1;0.9;0.94;
62e8e1fae502162143034138;FV22A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00059986127090806;0.00023121109885906;17.4;0;41.5;35.2;9.8639455782313;58.476282722513;0.5;0.6;0.56;
62e8e1fae502162143034139;CS05B;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000328053;0.00000300765;9.5;0;37.8;30.2;9.8095238095238;92.594528795812;0.1;1;0.64;
62e8e1fae50216214303413a;EE12A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000220917;0.00000158023;1.4;0.1;41.5;33.5;9.6987951807229;100;0.6;1;0.84;
62e8e1fae50216214303413b;EE12D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.0000028948;0.000001675;12;0;40.4;37.2;9.7513812154696;100;0.6;1;0.84;
62e8e1fae50216214303413c;FV24B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000022304;0.0000001591;10.8;0.3;42.2;33.2;9.8232323232323;67.191623036649;1;0.6;0.76;
62e8e1fae50216214303413d;EZ21B;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00002001504;0.00000022189;1;0;39.7;35.8;9.4594594594595;100;0.9;1;0.96;
62e8e1fae50216214303413e;EZ28D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00530668426978;0.0016303129343579;2.6;0;40.9;35.8;9.7706422018349;100;0.5;1;0.8;
62e8e1fae50216214303413f;EZ31C;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000049459;0.00000023542;12.8;0;41.5;28.2;9.537037037037;74.566666666667;1;0.6;0.76;
62e8e1fae502162143034140;EZ37C;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.0005488475324969;0.00000013294;0;0;39.1;35.7;9.6700507614213;100;0.9;1;0.96;
62e8e1fae502162143034141;FR45;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000365735;0.00000049822;3.9;0;40.2;28.1;9.4375;100;1;1;1;
62e8e1fae502162143034142;FV05B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00031235927059203;0.00000319529;56.5;2.1;40.6;23.5;9.3632075471698;76.190476190476;0.5;0.3;0.38;
62e8e1fae502162143034143;GR07B;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000019308;0.00000024092;21.1;7.6;40.8;20.7;9.4805194805195;38.095238095238;1;0.4;0.64;
62e8e1fae502162143034144;HU01B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000036166;0.00000017309;8;0;42.1;33.9;9.6774193548387;100;1;1;1;
62e8e1fbe502162143034145;HU09A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000211426;0.00000080469;32.5;0.4;38.2;30.1;9.7560975609756;100;1;0.9;0.94;
62e8e1fbe502162143034146;CP09D;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000152547;0.00000041627;0;0;41.2;36.5;10;100;1;1;1;
62e8e1fbe502162143034147;CS04A;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00001392806;0.00000089189;0;0;36.9;31.8;9.8701298701299;95.09664921466;0.4;1;0.76;
62e8e1fbe502162143034148;FV40C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000230346;0.00000071845;27.1;18.3;42.3;33.3;9.7916666666667;58.745471204188;1;0.4;0.64;
62e8e1fbe502162143034149;FV42C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000070106;0.00000020876;17;0;41.9;32;9.7945205479452;56.686570680628;1;0.6;0.76;
62e8e1fbe50216214303414a;HU02D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.0000072219;0.00000096676;4.6;0.3;40.7;35.1;9.5454545454545;100;0.6;1;0.84;
62e8e1fbe50216214303414b;HU03D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000065529;0.00000012136;10.1;0.7;40.5;30.1;9.5065789473684;100;1;1;1;
62e8e1fbe50216214303414c;ES08A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.0031167760656927;0.00041725509090923;6.9;0;41.1;30;9.7916666666667;93.836282722513;0.5;1;0.8;
62e8e1fbe50216214303414d;ES18B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.0000006089;0.00000016072;77.4;2.9;40.2;31.4;9.6911196911197;98.712696335079;1;0.7;0.82;
62e8e1fbe50216214303414e;ES20D;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000234853;0.00000022409;17;0;41.2;31.4;9.8351648351648;97.993010471204;1;1;1;
62e8e1fbe50216214303414f;ES22C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000070752;0.00000032227;8.2;0;40.3;33.6;9.8167539267016;98.907356020942;1;1;1;
62e8e1fbe502162143034150;ES31B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.0000002507;0.00000007528;3.7;0;38.7;31.7;9.8148148148148;99.892015706806;1;1;1;
62e8e1fbe502162143034151;BR32B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000592484;0.00000022522;23.2;0.2;40;34.9;9.7282608695652;100;1;1;1;
62e8e1fbe502162143034152;BR54D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000765908;0.00000097664;0.7;0;41.3;33.7;9.5977011494253;56.544502617801;0.6;0.6;0.6;
62e8e1fbe502162143034153;EE11A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.0042896365141095;0.0000244247;3.5;0;41.1;33.1;9.5851528384279;100;0.5;1;0.8;
62e8e1fbe502162143034154;EE18D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000014393;0.00000009115;10.8;0.2;41.4;35.9;9.7169811320755;100;1;1;1;
62e8e1fbe502162143034155;ES21D;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000134199;0.0000011779;23.3;0;41;33.2;9.8837209302326;81.608115183246;0.6;0.6;0.6;
62e8e1fbe502162143034156;FV42B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000112137;0.00000085538;25.7;0.4;42.6;29;9.3269230769231;89.041596858639;1;0.6;0.76;
62e8e1fbe502162143034157;GR03B;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000032464;0.0000001383;16.5;1.1;39.2;22.1;7.5;52.380952380952;1;0.6;0.76;
62e8e1fbe502162143034158;GR05C;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.000014502;0.00000270708;4.4;1.5;40.4;29;9.4270833333333;100;0.5;0.8;0.68;
62e8e1fbe502162143034159;HU01D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000175301;0.00000028552;62.2;3.1;42.1;34.3;9.5348837209302;100;1;0.7;0.82;
62e8e1fbe50216214303415a;HU09C;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000023987;0.00000008048;26.5;0.1;40.2;35.2;9.5454545454545;100;1;1;1;
62e8e1fbe50216214303415b;IZ02B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000090356;0.00000029542;24.3;9;40.8;29;9.6583850931677;85.714285714286;1;0.4;0.64;
62e8e1fbe50216214303415c;CA31;Epica Nero Oeste;EPICA NERO S.A.;01-07-2022 00:00:00;0.00000675331;0.00000175327;39;0.7;40.7;30.7;8.989898989899;96.88625;0.6;0.9;0.78;
62e8e1fbe50216214303415d;CP04A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00005572493;0.00000440665;0;0;38.7;34.3;9.6195652173913;100;0.5;1;0.8;
62e8e1fbe50216214303415e;CP06D;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000246736;0.00000058312;2.1;4.5;41;29;7.1428571428571;72.161727748691;1;0.4;0.64;
62e8e1fbe50216214303415f;HU12D;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000012525;0.00000001037;0.9;0.2;41.6;36.5;9.6753246753247;100;1;1;1;
62e8e1fbe502162143034160;HU23C;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000172076;0.00000007517;0.5;0;41.2;36.4;9.6774193548387;100;1;1;1;
62e8e1fbe502162143034161;HU25B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000023289;0.00000010496;51.5;6.1;41.6;33.4;9.7802197802198;100;1;0.7;0.82;
62e8e1fbe502162143034162;EE97A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.0000001994;0.00000018334;18.4;16;42.3;27.1;9.5481927710843;67.656333333333;1;0.4;0.64;
62e8e1fbe502162143034163;EE97C;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000100206;0.00000111205;39.2;6.3;41.1;35;9.5652173913043;100;0.6;0.7;0.66;
62e8e1fce502162143034164;EN01C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00004291509;0.0000005886;9.8;0;38.2;30.2;8.9256198347107;76.158036649215;0.9;0.6;0.72;
62e8e1fce502162143034165;ES30A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000071448;0.00000034285;0;0;38.9;37.1;9.8076923076923;100;1;1;1;
62e8e1fce502162143034166;BR29D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.0000016238;0.00000067204;11.6;0.1;41.7;30.7;9.4444444444444;95.238095238095;1;1;1;
62e8e1fce502162143034168;CP12A;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000021794;0.00000031696;7.5;0.3;41.8;32.7;9.7777777777778;100;1;1;1;
62e8e1fce502162143034167;FV06C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000061309;0.00000058011;7.4;0.9;40.7;31.9;9.5724907063197;81.775833333333;1;0.6;0.76;
62e8e1fce502162143034169;FV27B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000038763;0.00000026094;8.9;2;42.4;33.3;9.7513812154696;56.544502617801;1;0.4;0.64;
62e8e1fce50216214303416a;FV27C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000174105;0.00000141339;25;4.1;41.9;32.5;9.8677248677249;58.401910994764;0.6;0.4;0.48;
62e8e1fce50216214303416b;ES23B;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000557167;0.0000011633;0.7;0;41.3;33.7;8.9473684210526;98.852670157068;0.6;1;0.84;
62e8e1fce50216214303416c;FR51B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000026046;0.00000025741;0;0;41;37.5;9.7058823529412;100;1;1;1;
62e8e1fce50216214303416d;FV06D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000050915;0.00000032844;38.3;0.2;40.4;32.5;9.4552529182879;100;1;0.9;0.94;
62e8e1fce50216214303416e;HU04B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000145317;0.00000016631;23.7;3.3;41.7;33.9;9.5652173913043;100;1;0.8;0.88;
62e8e1fce50216214303416f;HU27B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00001124416;0.00002725824;11.2;0;42;36.3;9.765625;100;0.5;1;0.8;
62e8e1fce502162143034170;HU28C;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000017517;0.00000009846;0.1;0;42.4;34.5;8.984375;100;1;1;1;
62e8e1fce502162143034171;IZ03A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000035194;0.00000005299;5.1;0.4;40.5;34.2;9.7443181818182;100;1;1;1;
62e8e1fce502162143034172;IZ06A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00037428281252649;0.00003684379;13.4;1.5;40.2;33.9;9.2178770949721;100;0.5;0.8;0.68;
62e8e1fce502162143034173;BR38A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00001770106;0.00000101067;0.8;0;39.7;36.9;9.568345323741;100;0.5;1;0.8;
62e8e1fce502162143034174;BR45D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000602308;0.00001706163;0.4;0;41.9;34.8;9.2156862745098;100;0.6;1;0.84;
62e8e1fce502162143034175;BR46A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000026035;0.00000014343;0.8;0;41.2;33.2;9.5505617977528;100;1;1;1;
62e8e1fce502162143034176;FV24D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000270287;0.00000099814;71.9;0.4;42.3;28.9;9.6559633027523;54.450261780105;0.6;0.5;0.54;
62e8e1fce502162143034177;FV36B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000096615;0.00000049493;7.1;0;41.1;32.2;9.7904191616766;57.175916230366;1;0.6;0.76;
62e8e1fce502162143034178;GR01C;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00000254597;0.00000117235;7.6;4;40.8;35.4;9.656862745098;100;0.6;0.8;0.72;
62e8e1fde502162143034179;ES13C;PS DATA S.A.;PS DATA S.A.;01-07-2022 00:00:00;0.00000211066;0.00000038712;1;0;41.7;34.4;9.7777777777778;100;1;1;1;
62e8e1fde50216214303417a;EZ38A;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000499669;0.0000013876;23.3;0.1;38.9;30.9;9.4508670520231;87.814833333333;0.6;0.6;0.6;
62e8e1fde50216214303417b;EZ35D;INTEROPTICS S.A.;INTEROPTICS S.A.;01-07-2022 00:00:00;0.00000044608;0.00000023613;0;0;41;34.8;9.4776119402985;90.428333333333;1;1;1;
62e8e1fde50216214303417c;FV12C;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00006145013;0.00001562626;30;1.1;39.1;31.7;9.5789473684211;74.166666666667;0.5;0.5;0.5;
62e8e1fde50216214303417d;FV15D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000336148;0.00000132436;21;0.6;40.8;30.1;9.0810810810811;74.166666666667;0.6;0.6;0.6;
62e8e1fde50216214303417e;GR04B;Construcciones RD Oeste;CONSTRUCCIONES RD S.A;01-07-2022 00:00:00;0.00019431006750702;0.00002530737;39;1.2;42.9;26.8;5.6521739130435;95.238095238095;0.5;0.6;0.56;
62e8e1fde50216214303417f;HU12B;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000069392;0.00000008613;18.3;2;41.6;33.5;9.8561151079137;100;1;0.8;0.88;
62e8e1fde502162143034180;HU28A;SBC PRODUCCIONES S.A.;SBC PRODUCCIONES S.A.;01-07-2022 00:00:00;0.00000028809;0.00000005451;0.7;0.1;42.5;36.5;9.6846846846847;100;1;1;1;
62e8e1fde502162143034181;BR39B;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000080714;0.00000023598;0.1;0;41.7;35.6;9.2105263157895;100;1;1;1;
62e8e1fde502162143034182;BR44D;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00004255075;0.00000854607;25;0;42;33.1;9.5049504950495;100;0.5;1;0.8;
62e8e1fde502162143034183;BR98A;Sur Red;SUR RED S.A;01-07-2022 00:00:00;0.00000172181;0.00000189618;32.3;0.3;41.4;35.1;9.7368421052632;100;0.6;0.9;0.78;
